"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"S100P",79,79,NA,0.0495932860487144,0
"S100PBP",146,146,NA,0.0816634680700582,0
"S100Z",67,67,NA,0.043416954503093,0
"S1PR2",103,103,NA,0.0646056823759385,0
"S1PR5",52,52,NA,0.0355451185734562,0
"SAA3P",41,41,NA,0.0283920591702791,0
"SAA4",28,28,NA,0.0168303445098382,0
"SAAL1",117,117,NA,0.0726087733693797,0
"SAC3D1",120,120,NA,0.072826720086962,0
"SACM1L",138,138,NA,0.077374048635307,0
"SAE1",122,122,NA,0.0734607455211238,0
"SAFB",121,121,NA,0.0740007928911052,0
"SAFB2",121,121,NA,0.0740007928911052,0
"SAGE1",76,76,NA,0.0500528262196769,0
"SALL1",53,53,NA,0.0352173884789685,0
"SALL4",65,65,NA,0.0426493330632764,0
"SAMD1",116,116,NA,0.0708658613837215,0
"SAMD10",135,135,NA,0.0785865801588736,0
"SAMD11",79,79,NA,0.0505292841732284,0
"SAMD15",87,87,NA,0.0573154692173911,0
"SAMD4A",109,109,NA,0.0667320714310397,0
"SAMD4B",125,125,NA,0.0756883621199453,0
"SAMD8",112,112,NA,0.0704750124322474,0
"SAMHD1",112,112,NA,0.0674030589744375,0
"SAMM50",115,115,NA,0.0708210471512805,0
"SAMSN1",87,87,NA,0.0543684950856575,0
"SAP130",106,106,NA,0.0666839417860772,0
"SAP18",105,105,NA,0.0669749391184213,0
"SAP30BP",107,107,NA,0.0662743811241595,0
"SAP30L",112,112,NA,0.0687793976748524,0
"SAPCD2",107,107,NA,0.0674031600085125,0
"SAR1A",121,121,NA,0.0739823784036972,0
"SAR1B",124,124,NA,0.0760742076903623,0
"SARAF",125,125,NA,0.0745837717354763,0
"SARDH",56,56,NA,0.0379683502862487,0
"SARM1",114,114,NA,0.0694204712265852,0
"SARNP",118,118,NA,0.0718582575251589,0
"SARS",119,119,NA,0.0726697338967034,0
"SARS2",123,123,NA,0.0740289726249803,0
"SART1",125,125,NA,0.0753299952462843,0
"SART3",125,125,NA,0.0762407181517453,0
"SASH1",79,79,NA,0.0492709273811885,0
"SASS6",127,127,NA,0.0762555801326321,0
"SAT1",140,140,NA,0.0791987419539179,0
"SAT2",93,93,NA,0.0600009651766822,0
"SATB2",64,64,NA,0.0432554895433544,0
"SATL1",28,28,NA,0.0199413260961769,0
"SAV1",123,123,NA,0.0740942576270575,0
"SAYSD1",111,111,NA,0.0687705956585501,0
"SBDS",121,121,NA,0.0728064149182223,0
"SBDSP1",121,121,NA,0.0727337572079669,0
"SBK3",75,75,NA,0.0463240701339362,0
"SC5D",119,119,NA,0.0725460532829862,0
"SCAF1",141,141,NA,0.0799388774400776,0
"SCAF11",144,144,NA,0.0820475876988755,0
"SCAF4",115,115,NA,0.0699543859801987,0
"SCAF8",135,135,NA,0.0792595896720413,0
"SCAI",110,110,NA,0.0693819951346014,0
"SCAMP1",133,133,NA,0.0779652266211541,0
"SCAMP2",114,114,NA,0.0696116559997571,0
"SCAMP4",128,128,NA,0.0755804032598248,0
"SCAND1",143,143,NA,0.0807095069919944,0
"SCAND2P",113,113,NA,0.0686822272775321,0
"SCAP",123,123,NA,0.07302879004124,0
"SCARA3",59,59,NA,0.0376806027039832,0
"SCARA5",66,66,NA,0.0429473365849718,0
"SCARB1",108,108,NA,0.0681580490529433,0
"SCARB2",107,107,NA,0.0679706406020626,0
"SCARNA13",122,122,NA,0.0723991767458643,0
"SCARNA16",124,124,NA,0.07403160917048,0
"SCARNA17",111,111,NA,0.0700100766203573,0
"SCARNA2",139,139,NA,0.0803927939583332,0
"SCARNA20",27,27,NA,0.0184772687496076,0
"SCARNA27",72,72,NA,0.0437052965639948,0
"SCCPDH",101,101,NA,0.0638643359619771,0
"SCD",119,119,NA,0.0712140184913511,0
"SCFD1",130,130,NA,0.076321361133352,0
"SCFD2",111,111,NA,0.0689497979281833,0
"SCGB1C1",93,93,NA,0.0574897597529995,0
"SCGB2A1",24,24,NA,0.0155166315097906,0
"SCLT1",120,120,NA,0.0734260028604341,0
"SCLY",120,120,NA,0.0729907879682195,0
"SCMH1",118,118,NA,0.0698374856855302,0
"SCML1",78,78,NA,0.0505647166266029,0
"SCN2A",32,32,NA,0.0217857012351707,0
"SCN2B",42,42,NA,0.0290142964976998,0
"SCN9A",106,106,NA,0.0656078709167407,0
"SCNM1",135,135,NA,0.0782466688327947,0
"SCNN1A",82,82,NA,0.0504811822008501,0
"SCNN1D",41,41,NA,0.0285468784208693,0
"SCNN1G",80,80,NA,0.0520878039816237,0
"SCO1",119,119,NA,0.0734073650590969,0
"SCO2",128,128,NA,0.0765227464596096,0
"SCOC",42,42,NA,0.0275688710460727,0
"SCP2",78,78,NA,0.0496096765772094,0
"SCPEP1",81,81,NA,0.0535517246891033,0
"SCRIB",128,128,NA,0.0751823218241747,0
"SCRN1",95,95,NA,0.0597736626929892,0
"SCRN2",111,111,NA,0.0698498789201478,0
"SCRN3",111,111,NA,0.0690951313208862,0
"SCRT1",86,86,NA,0.0546629525778992,0
"SCRT2",84,84,NA,0.0541202460336141,0
"SCUBE2",31,31,NA,0.0218672935718336,0
"SCYL2",111,111,NA,0.0700585256170475,0
"SCYL3",137,137,NA,0.0802558930458256,0
"SDAD1",117,117,NA,0.0725880161912515,0
"SDC2",79,79,NA,0.0507118212229877,0
"SDC4",95,95,NA,0.0591955241391077,0
"SDCBP",111,111,NA,0.0691505489013185,0
"SDCBP2",61,61,NA,0.0387068101667318,0
"SDCCAG8",134,134,NA,0.0790061903424215,0
"SDE2",140,140,NA,0.0795646322266305,0
"SDF2",116,116,NA,0.0730021826047648,0
"SDF2L1",120,120,NA,0.0706947784549446,0
"SDF4",119,119,NA,0.0725123525429467,0
"SDHA",103,103,NA,0.0648895160184706,0
"SDHAF1",123,123,NA,0.0741092197437114,0
"SDHAF2",119,119,NA,0.0730955284608537,0
"SDHAP3",92,92,NA,0.0596618405925939,0
"SDHB",114,114,NA,0.0699032083799335,0
"SDHD",125,125,NA,0.0750202078583144,0
"SDK1",76,76,NA,0.0501310473935376,0
"SDPR",82,82,NA,0.0519155899522851,0
"SDR39U1",127,127,NA,0.0761513735226926,0
"SDSL",104,104,NA,0.0636975371853732,0
"SEC11A",129,129,NA,0.0767687359564825,0
"SEC11C",111,111,NA,0.0690313231621962,0
"SEC13",134,134,NA,0.0773534251668013,0
"SEC14L1",130,130,NA,0.076676560972039,0
"SEC14L4",67,67,NA,0.0440954963507443,0
"SEC14L5",101,101,NA,0.0645595309638625,0
"SEC16A",116,116,NA,0.0714017228522621,0
"SEC16B",54,54,NA,0.0352718082965315,0
"SEC1P",129,129,NA,0.0761382684496883,0
"SEC22A",108,108,NA,0.0690353138473509,0
"SEC22B",134,134,NA,0.0763125220322656,0
"SEC22C",127,127,NA,0.0762434335381515,0
"SEC23A",119,119,NA,0.0733233722390794,0
"SEC23B",121,121,NA,0.0745353032845116,0
"SEC23IP",118,118,NA,0.0728972180666335,0
"SEC24A",136,136,NA,0.0792985799936756,0
"SEC24B",115,115,NA,0.0721853830243745,0
"SEC24B-AS1",112,112,NA,0.0707596291726089,0
"SEC24C",121,121,NA,0.0735127472468776,0
"SEC24D",111,111,NA,0.0692565444327268,0
"SEC31A",133,133,NA,0.0788668974616186,0
"SEC31B",49,49,NA,0.0332437118465205,0
"SEC61A1",114,114,NA,0.0716811952757751,0
"SEC61A2",96,96,NA,0.0620808227970108,0
"SEC61B",123,123,NA,0.0747944906154837,0
"SEC61G",113,113,NA,0.0700395866193473,0
"SEC62",123,123,NA,0.074558524691931,0
"SEC63",118,118,NA,0.0729027136960572,0
"SECISBP2",134,134,NA,0.0783751856828162,0
"SECISBP2L",124,124,NA,0.0762958688940618,0
"SEH1L",138,138,NA,0.0792206062058226,0
"SEL1L",110,110,NA,0.067510222708485,0
"SEL1L3",84,84,NA,0.0550361033537359,0
"SELENBP1",81,81,NA,0.0522016974883716,0
"SELK",112,112,NA,0.0698576645806412,0
"SELL",49,49,NA,0.0327383609105241,0
"SELM",99,99,NA,0.0628808731790149,0
"SELO",97,97,NA,0.0614281242619643,0
"SELT",122,122,NA,0.0741899060262567,0
"SEMA3C",95,95,NA,0.0568541253588013,0
"SEMA3G",65,65,NA,0.043452691529793,0
"SEMA4B",118,118,NA,0.0716455082566206,0
"SEMA4C",114,114,NA,0.0705116128766069,0
"SEMA4F",88,88,NA,0.0564368503418362,0
"SEMA4G",49,49,NA,0.032493407986283,0
"SEMA5A",82,82,NA,0.0541027476263106,0
"SEMA6A",100,100,NA,0.0622929972602011,0
"SEMA6B",70,70,NA,0.0446489243793222,0
"SEMA6C",90,90,NA,0.0570888004351898,0
"SEMA7A",109,109,NA,0.0682326321861092,0
"SENP1",136,136,NA,0.0791193587413308,0
"SENP2",114,114,NA,0.0709428902188748,0
"SENP3",115,115,NA,0.0714889967372765,0
"SENP3-EIF4A1",111,111,NA,0.0695735543730264,0
"SENP5",117,117,NA,0.0723042291391302,0
"SENP6",108,108,NA,0.0685975174367839,0
"SENP7",119,119,NA,0.0727445653446336,0
"SEP15",122,122,NA,0.0746557014138137,0
"SEPHS1",113,113,NA,0.0695184453900328,0
"SEPHS2",130,130,NA,0.0766998072452844,0
"SEPP1",78,78,NA,0.0482935878173671,0
"SEPSECS",115,115,NA,0.0721305562198551,0
"SEPT1",93,93,NA,0.0572417269363955,0
"SEPT10",104,104,NA,0.0627775677462273,0
"SEPT11",117,117,NA,0.0722291783067336,0
"SEPT2",135,135,NA,0.0797126180657825,0
"SEPT5-GP1BB",93,93,NA,0.0574981957189247,0
"SEPT6",104,104,NA,0.0651796159458886,0
"SEPT7",134,134,NA,0.0786384208962355,0
"SEPT7P2",115,115,NA,0.0696570875666618,0
"SEPT8",97,97,NA,0.060864390541889,0
"SEPT9",125,125,NA,0.0736309231721778,0
"SEPW1",115,115,NA,0.0708885708786492,0
"SERAC1",112,112,NA,0.069504752171551,0
"SERBP1",138,138,NA,0.079777573479253,0
"SERF2",118,118,NA,0.0709735007087977,0
"SERF2-C15ORF63",112,112,NA,0.0698620350544619,0
"SERGEF",111,111,NA,0.068746574382904,0
"SERINC1",108,108,NA,0.0682749249257285,0
"SERINC3",114,114,NA,0.0712251089431876,0
"SERINC4",109,109,NA,0.0682324748470613,0
"SERINC5",126,126,NA,0.0754981657234458,0
"SERPINA1",53,53,NA,0.0328226385228477,0
"SERPINA10",42,42,NA,0.0285979712569979,0
"SERPINA11",53,53,NA,0.0357784194174107,0
"SERPINA3",52,52,NA,0.0333269769737772,0
"SERPINA5",41,41,NA,0.027614042706018,0
"SERPINA6",47,47,NA,0.0302714871880596,0
"SERPINA7",28,28,NA,0.0182853375767066,0
"SERPINB1",109,109,NA,0.0672798893848129,0
"SERPINB6",92,92,NA,0.0577689209697199,0
"SERPINB8",102,102,NA,0.0630639582258078,0
"SERPINB9",100,100,NA,0.0628450405317659,0
"SERPINC1",50,50,NA,0.0318891660788768,0
"SERPIND1",53,53,NA,0.0321206733140321,0
"SERPINE1",109,109,NA,0.0657388146216628,0
"SERPINF1",83,83,NA,0.0529482399443444,0
"SERPINF2",47,47,NA,0.0298054885403834,0
"SERPINH1",114,114,NA,0.0709882672004353,0
"SERPINI1",132,132,NA,0.0781281813199443,0
"SERTAD1",124,124,NA,0.0759036793652242,0
"SERTAD2",125,125,NA,0.0740403009631241,0
"SERTAD3",136,136,NA,0.0794753859273643,0
"SESN1",125,125,NA,0.074933792581197,0
"SESN2",118,118,NA,0.072884078683906,0
"SESN3",106,106,NA,0.0655702462966852,0
"SESTD1",85,85,NA,0.0532680963612372,0
"SET",101,101,NA,0.0633990110693263,0
"SETBP1",109,109,NA,0.0655362325511718,0
"SETD1A",129,129,NA,0.0770972763016271,0
"SETD1B",116,116,NA,0.0717616451793115,0
"SETD2",132,132,NA,0.0772793559054229,0
"SETD3",126,126,NA,0.0758383692496279,0
"SETD4",112,112,NA,0.0703828565564237,0
"SETD5",140,140,NA,0.0807634940259273,0
"SETD6",116,116,NA,0.0716570487112062,0
"SETD8",131,131,NA,0.0756444799477788,0
"SETD9",120,120,NA,0.0743736144265972,0
"SETDB2",131,131,NA,0.0771907564776593,0
"SETMAR",114,114,NA,0.0710650071393087,0
"SETX",122,122,NA,0.0742054038765244,0
"SEZ6",70,70,NA,0.0455641357936573,0
"SEZ6L2",96,96,NA,0.0621844315261889,0
"SF1",125,125,NA,0.0748197308016995,0
"SF3A2",142,142,NA,0.0801991039929112,0
"SF3A3",141,141,NA,0.0805746906441888,0
"SF3B1",117,117,NA,0.0731785489824473,0
"SF3B2",126,126,NA,0.0749808836564614,0
"SF3B3",117,117,NA,0.0713303772832746,0
"SF3B4",123,123,NA,0.0743904546132942,0
"SF3B5",122,122,NA,0.0746082579982237,0
"SF3B6",136,136,NA,0.0789712865444484,0
"SFI1",116,116,NA,0.0699973033824303,0
"SFMBT1",92,92,NA,0.0594961471610574,0
"SFN",113,113,NA,0.0687790014842592,0
"SFPQ",122,122,NA,0.0730986497754795,0
"SFR1",133,133,NA,0.0792116795371312,0
"SFRP4",70,70,NA,0.0441710015200583,0
"SFSWAP",123,123,NA,0.0745562052987855,0
"SFT2D1",113,113,NA,0.0705343019757921,0
"SFT2D2",123,123,NA,0.0738183031347163,0
"SFT2D3",136,136,NA,0.0794962318879759,0
"SFTPA1",41,41,NA,0.0286354569670926,0
"SFTPA2",57,57,NA,0.0376356296935001,0
"SFXN1",92,92,NA,0.0589120913223273,0
"SFXN2",118,118,NA,0.0728608920164579,0
"SFXN4",110,110,NA,0.0675492931565803,0
"SFXN5",129,129,NA,0.0770527360892271,0
"SGCE",99,99,NA,0.0619804947760263,0
"SGIP1",60,60,NA,0.0405845745852456,0
"SGK2",60,60,NA,0.038527354662481,0
"SGK3",90,90,NA,0.0555874988282086,0
"SGK494",39,39,NA,0.0255349513235244,0
"SGMS1",138,138,NA,0.0787780633788983,0
"SGMS2",78,78,NA,0.0476149891700588,0
"SGOL1",122,122,NA,0.0737991207374321,0
"SGOL2",105,105,NA,0.0676328102980721,0
"SGPL1",115,115,NA,0.0708787507426912,0
"SGPP1",108,108,NA,0.0681792420716778,0
"SGSH",102,102,NA,0.0651572830566508,0
"SGTA",123,123,NA,0.0745765304642134,0
"SGTB",102,102,NA,0.0651310389389167,0
"SH2B1",132,132,NA,0.0779516857596074,0
"SH2B3",130,130,NA,0.0753297845146232,0
"SH2D1A",28,28,NA,0.0187565078757753,0
"SH2D4A",74,74,NA,0.0467247510543088,0
"SH2D5",103,103,NA,0.0644328704590978,0
"SH3BGR",106,106,NA,0.066359969158522,0
"SH3BGRL",78,78,NA,0.0521709219461871,0
"SH3BGRL2",91,91,NA,0.0569327879858145,0
"SH3BP2",88,88,NA,0.0555930772991468,0
"SH3BP5",57,57,NA,0.036010201730552,0
"SH3GL1",135,135,NA,0.0785839870838003,0
"SH3GL3",80,80,NA,0.0519823283397166,0
"SH3GLB1",126,126,NA,0.0758773509264048,0
"SH3GLB2",106,106,NA,0.0667730521673479,0
"SH3KBP1",90,90,NA,0.0574590164821213,0
"SH3PXD2A",73,73,NA,0.0461098223661552,0
"SH3PXD2B",72,72,NA,0.0471552231814912,0
"SH3RF1",110,110,NA,0.066384090408937,0
"SH3TC1",96,96,NA,0.061981194804803,0
"SH3YL1",113,113,NA,0.0710129632108111,0
"SHARPIN",138,138,NA,0.0781899652826093,0
"SHB",114,114,NA,0.070109774498724,0
"SHBG",106,106,NA,0.0667109914321387,0
"SHC1",141,141,NA,0.0789036400018327,0
"SHC2",77,77,NA,0.0502903464516147,0
"SHC3",75,75,NA,0.0483365052632373,0
"SHCBP1",88,88,NA,0.0562288825706811,0
"SHF",135,135,NA,0.0757347153451155,0
"SHFM1",110,110,NA,0.0689682280323104,0
"SHH",37,37,NA,0.0242333407837235,0
"SHKBP1",103,103,NA,0.0655991484755136,0
"SHMT1",112,112,NA,0.06738800952808,0
"SHMT2",107,107,NA,0.067364248352628,0
"SHOC2",133,133,NA,0.0779529522562601,0
"SHPK",123,123,NA,0.0739822904404751,0
"SHPRH",114,114,NA,0.069730332101572,0
"SHQ1",107,107,NA,0.0671325397972795,0
"SHROOM1",106,106,NA,0.067531398175603,0
"SIAH1",107,107,NA,0.0678715374961992,0
"SIAH2",130,130,NA,0.0766671693415645,0
"SIDT2",112,112,NA,0.0700153134849047,0
"SIGLEC16",8,8,NA,0.00539534111204859,0
"SIGMAR1",103,103,NA,0.065928796823366,0
"SIK1",118,118,NA,0.0693450306752942,0
"SIK2",112,112,NA,0.0701042531261028,0
"SIK3",126,126,NA,0.0737778116585778,0
"SIKE1",115,115,NA,0.0713770776487948,0
"SIL1",113,113,NA,0.0713010432522959,0
"SIN3B",85,85,NA,0.0565160710018255,0
"SIPA1",122,122,NA,0.0725272908392875,0
"SIPA1L3",120,120,NA,0.0735261696262331,0
"SIRT1",134,134,NA,0.0783235941193361,0
"SIRT2",126,126,NA,0.0759770322699933,0
"SIRT3",117,117,NA,0.072797406584797,0
"SIRT4",106,106,NA,0.0660164478568592,0
"SIRT5",130,130,NA,0.0766437642059338,0
"SIRT7",96,96,NA,0.0620916924607664,0
"SIT1",78,78,NA,0.050938927900661,0
"SIVA1",125,125,NA,0.0748593990864855,0
"SIX1",74,74,NA,0.0482344374020311,0
"SIX4",96,96,NA,0.0612179531428828,0
"SKA1",108,108,NA,0.0682312398311734,0
"SKA2",132,132,NA,0.0763518388209273,0
"SKA3",124,124,NA,0.0739148620348712,0
"SKAP2",125,125,NA,0.0751847226008119,0
"SKI",100,100,NA,0.0635391541156723,0
"SKIDA1",122,122,NA,0.0737884089829718,0
"SKIL",135,135,NA,0.0770838061639076,0
"SKIV2L2",125,125,NA,0.0760946946170555,0
"SKP1",122,122,NA,0.0747402721704742,0
"SKP2",122,122,NA,0.0735692963002644,0
"SLA2",35,35,NA,0.0238047519752831,0
"SLAIN2",124,124,NA,0.0752805018604728,0
"SLBP",133,133,NA,0.0784061072910477,0
"SLC10A3",97,97,NA,0.0622240418381095,0
"SLC10A4",71,71,NA,0.0463495885508596,0
"SLC10A5",28,28,NA,0.0185627801076883,0
"SLC10A7",116,116,NA,0.0715901793834276,0
"SLC11A2",135,135,NA,0.0773830657778084,0
"SLC12A4",118,118,NA,0.0723839530286267,0
"SLC12A5",72,72,NA,0.0486202955974729,0
"SLC12A6",111,111,NA,0.0692447793811147,0
"SLC12A9",108,108,NA,0.0693108776835323,0
"SLC13A3",75,75,NA,0.0483599103488087,0
"SLC13A4",40,40,NA,0.0270547550472942,0
"SLC13A5",62,62,NA,0.0408145464399058,0
"SLC14A1",59,59,NA,0.0389248640547702,0
"SLC16A1",132,132,NA,0.0778283604174211,0
"SLC16A11",69,69,NA,0.0463501852052095,0
"SLC16A13",116,116,NA,0.0702375984163675,0
"SLC16A14",78,78,NA,0.0515378230334396,0
"SLC16A3",92,92,NA,0.058454381021837,0
"SLC16A5",111,111,NA,0.0672697879941815,0
"SLC17A1",29,29,NA,0.0179899575297781,0
"SLC17A2",40,40,NA,0.0258272037375936,0
"SLC17A3",22,22,NA,0.0147976540923579,0
"SLC17A5",123,123,NA,0.074403755404363,0
"SLC17A7",64,64,NA,0.04237619019804,0
"SLC17A9",103,103,NA,0.0635240992392107,0
"SLC18B1",100,100,NA,0.0636296124077219,0
"SLC19A2",133,133,NA,0.076845533306098,0
"SLC1A4",121,121,NA,0.0725775130696367,0
"SLC1A5",133,133,NA,0.076918375807661,0
"SLC20A1",138,138,NA,0.0789980464830483,0
"SLC20A2",126,126,NA,0.0749180833546365,0
"SLC22A10",21,21,NA,0.0125241400564513,0
"SLC22A11",54,54,NA,0.0370130910326943,0
"SLC22A15",86,86,NA,0.0541328111681528,0
"SLC22A18AS",98,98,NA,0.0619332168899334,0
"SLC22A20",57,57,NA,0.0388636444045794,0
"SLC22A23",92,92,NA,0.0581479767606947,0
"SLC22A25",15,15,NA,0.0100821419428263,0
"SLC22A3",72,72,NA,0.04592147731258,0
"SLC22A31",63,63,NA,0.0416727395902252,0
"SLC22A4",126,126,NA,0.0746700817867183,0
"SLC22A5",105,105,NA,0.065547413560069,0
"SLC22A8",30,30,NA,0.0198879336044391,0
"SLC22A9",33,33,NA,0.0211891516507739,0
"SLC23A1",72,72,NA,0.0460489713635329,0
"SLC25A1",116,116,NA,0.0685899858890703,0
"SLC25A10",122,122,NA,0.0722085848362035,0
"SLC25A12",111,111,NA,0.0710370178743439,0
"SLC25A13",131,131,NA,0.0767411148978967,0
"SLC25A14",86,86,NA,0.056984576356644,0
"SLC25A15",106,106,NA,0.0663676606277359,0
"SLC25A16",129,129,NA,0.0775859234016413,0
"SLC25A17",95,95,NA,0.0609927228391311,0
"SLC25A18",51,51,NA,0.0305954631867453,0
"SLC25A19",137,137,NA,0.0801329566992724,0
"SLC25A20",107,107,NA,0.0674364441433156,0
"SLC25A21",110,110,NA,0.0679043727590345,0
"SLC25A22",109,109,NA,0.0686626389218087,0
"SLC25A23",124,124,NA,0.0731681526437711,0
"SLC25A24",110,110,NA,0.0661390082471969,0
"SLC25A25",123,123,NA,0.073200943946522,0
"SLC25A28",136,136,NA,0.0798707549960756,0
"SLC25A3",130,130,NA,0.0776141564167601,0
"SLC25A30",103,103,NA,0.0637959463510087,0
"SLC25A32",135,135,NA,0.0796233116488949,0
"SLC25A33",125,125,NA,0.0734701423869692,0
"SLC25A35",112,112,NA,0.0689465459200683,0
"SLC25A36",129,129,NA,0.0764277181333261,0
"SLC25A37",125,125,NA,0.0746457458160937,0
"SLC25A38",128,128,NA,0.0761425318101117,0
"SLC25A39",124,124,NA,0.0740588340560488,0
"SLC25A4",124,124,NA,0.0741441564128994,0
"SLC25A40",136,136,NA,0.0793783257866835,0
"SLC25A42",122,122,NA,0.0718530231357292,0
"SLC25A44",123,123,NA,0.0717499758682689,0
"SLC25A45",141,141,NA,0.0792950938783458,0
"SLC25A46",117,117,NA,0.0713656653805153,0
"SLC25A5",114,114,NA,0.0702529521905388,0
"SLC25A5-AS1",112,112,NA,0.069632167071354,0
"SLC25A51",132,132,NA,0.0781404078495174,0
"SLC25A53",116,116,NA,0.0692926208552186,0
"SLC25A6",131,131,NA,0.0764910172883808,0
"SLC26A1",90,90,NA,0.0555154780740085,0
"SLC26A11",102,102,NA,0.0651572830566508,0
"SLC26A2",126,126,NA,0.0757119279153424,0
"SLC26A4",74,74,NA,0.0482059829862824,0
"SLC26A6",120,120,NA,0.0727463547175261,0
"SLC26A8",57,57,NA,0.0378640099077431,0
"SLC26A9",31,31,NA,0.0199731183231325,0
"SLC27A1",101,101,NA,0.0635389918620217,0
"SLC27A2",88,88,NA,0.0565894489023782,0
"SLC27A4",126,126,NA,0.0742811812901974,0
"SLC28A1",33,33,NA,0.0222135724881584,0
"SLC29A1",104,104,NA,0.0647781721084316,0
"SLC29A2",116,116,NA,0.0691751721797844,0
"SLC29A3",103,103,NA,0.0656357303374093,0
"SLC29A4",48,48,NA,0.0319034196531796,0
"SLC2A1",115,115,NA,0.0713059289623189,0
"SLC2A13",99,99,NA,0.0630339493604325,0
"SLC2A2",55,55,NA,0.0352237038854986,0
"SLC2A3",81,81,NA,0.051966128673436,0
"SLC2A4",117,117,NA,0.0722104051879137,0
"SLC2A4RG",109,109,NA,0.0683732262022932,0
"SLC2A8",114,114,NA,0.0696007873265392,0
"SLC30A1",134,134,NA,0.0782068163302727,0
"SLC30A10",86,86,NA,0.0544731549016406,0
"SLC30A4",76,76,NA,0.0484892237848378,0
"SLC30A5",131,131,NA,0.0788226275167402,0
"SLC30A6",132,132,NA,0.0783290572784389,0
"SLC30A7",125,125,NA,0.0756238813988495,0
"SLC30A9",116,116,NA,0.0713925360962065,0
"SLC31A1",126,126,NA,0.0745637621985002,0
"SLC31A2",96,96,NA,0.0608322191099106,0
"SLC33A1",146,146,NA,0.082260553652186,0
"SLC35A2",116,116,NA,0.0714942352999069,0
"SLC35A3",122,122,NA,0.0745182780554772,0
"SLC35A5",138,138,NA,0.0803356493992103,0
"SLC35B1",130,130,NA,0.0765754109645432,0
"SLC35B2",128,128,NA,0.074867727978255,0
"SLC35B3",115,115,NA,0.0707330716228892,0
"SLC35B4",127,127,NA,0.0767563870407202,0
"SLC35C2",112,112,NA,0.0682244088855924,0
"SLC35D1",116,116,NA,0.0703242342478381,0
"SLC35D2",75,75,NA,0.0490683975768544,0
"SLC35E1",119,119,NA,0.0725600180323051,0
"SLC35E2",91,91,NA,0.0545275963130128,0
"SLC35E2B",98,98,NA,0.0607151775486416,0
"SLC35E3",120,120,NA,0.0742278210096663,0
"SLC35E4",105,105,NA,0.0659591037780701,0
"SLC35F1",55,55,NA,0.0378128797897814,0
"SLC35F5",125,125,NA,0.0764474960861696,0
"SLC35G2",93,93,NA,0.0589342427746314,0
"SLC35G6",77,77,NA,0.0511438722212726,0
"SLC36A1",121,121,NA,0.0730527422423493,0
"SLC36A4",109,109,NA,0.0674145479674449,0
"SLC37A3",117,117,NA,0.0702392067499142,0
"SLC37A4",109,109,NA,0.0691961074419958,0
"SLC38A1",128,128,NA,0.0760452602544143,0
"SLC38A10",122,122,NA,0.0741389558172442,0
"SLC38A2",138,138,NA,0.0790354892108357,0
"SLC38A3",50,50,NA,0.0344320481828451,0
"SLC38A6",118,118,NA,0.0729079428068766,0
"SLC38A7",103,103,NA,0.0635682329767825,0
"SLC38A8",72,72,NA,0.0472966860036509,0
"SLC38A9",121,121,NA,0.0731089145314498,0
"SLC39A1",130,130,NA,0.077281854729942,0
"SLC39A10",118,118,NA,0.0719646620314488,0
"SLC39A11",107,107,NA,0.0678559090017494,0
"SLC39A13",146,146,NA,0.0804541329619261,0
"SLC39A14",117,117,NA,0.0705201229549986,0
"SLC39A3",130,130,NA,0.0766262599497295,0
"SLC39A5",35,35,NA,0.0231449407790369,0
"SLC39A6",130,130,NA,0.0778787524603877,0
"SLC39A8",123,123,NA,0.0742331494508858,0
"SLC39A9",128,128,NA,0.0760406351078636,0
"SLC3A2",127,127,NA,0.0736057439785878,0
"SLC40A1",92,92,NA,0.0573534254715233,0
"SLC41A1",107,107,NA,0.0666772613870599,0
"SLC41A2",35,35,NA,0.0222000514427137,0
"SLC43A2",116,116,NA,0.0716440806055468,0
"SLC44A1",139,139,NA,0.079269380407408,0
"SLC44A3",47,47,NA,0.0332842105872187,0
"SLC45A3",96,96,NA,0.0588503026795256,0
"SLC45A4",98,98,NA,0.0574075319821423,0
"SLC46A1",94,94,NA,0.0615391060769561,0
"SLC46A3",93,93,NA,0.0600068153962584,0
"SLC48A1",81,81,NA,0.0530195085793519,0
"SLC4A1",75,75,NA,0.0479051576145991,0
"SLC4A1AP",128,128,NA,0.0751950254878705,0
"SLC4A2",128,128,NA,0.0751859488387934,0
"SLC4A7",38,38,NA,0.0256032850610922,0
"SLC4A9",24,24,NA,0.0174317095400767,0
"SLC50A1",126,126,NA,0.0756005050562914,0
"SLC51A",53,53,NA,0.0348229559805147,0
"SLC51B",58,58,NA,0.036423249805452,0
"SLC5A10",25,25,NA,0.0177001695981584,0
"SLC5A11",89,89,NA,0.0562887124732498,0
"SLC5A3",101,101,NA,0.0644718961269667,0
"SLC5A5",62,62,NA,0.0423776283408927,0
"SLC5A6",120,120,NA,0.0737607606011798,0
"SLC5A9",35,35,NA,0.0243936400998075,0
"SLC6A19",71,71,NA,0.0445145202079835,0
"SLC6A6",122,122,NA,0.0747170618361464,0
"SLC6A9",110,110,NA,0.0686944469793977,0
"SLC7A1",113,113,NA,0.070270726289324,0
"SLC7A11",115,115,NA,0.0707067198845046,0
"SLC7A2",89,89,NA,0.0523493632365999,0
"SLC7A5",122,122,NA,0.0724845992377766,0
"SLC7A5P1",100,100,NA,0.0616507398711,0
