Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0008236~serine-type peptidase activity	7	1.1111111111111112	0.012120843080389125	GZMK, GZMM, FAP, HPN, GZMB, TMPRSS11E, KLK11	605	60	18883	3.6413498622589526	0.9999534706755785	0.4080951357500548	0.4036050914691862
GOTERM_MF_DIRECT	GO:0005525~GTP binding	23	3.650793650793651	0.012472345224634926	RAB3A, RASL11B, DIRAS1, DIRAS2, LRRK1, UCP1, RHOH, GIMAP4, AK4, SAMHD1, GNL1, DNM1, RAB32, CDC42, RASD2, RHOT1, RIT2, EEF1A2, RAB29, SCG5, RAC2, RAB6B, MOCS1	605	409	18883	1.7551738770231766	0.9999652223705671	0.4080951357500548	0.4036050914691862
GOTERM_BP_DIRECT	GO:0042267~natural killer cell mediated cytotoxicity	5	0.7936507936507936	0.012560808269671339	CD2, KLRK1, NKG7, GZMB, PTPN6	589	30	19256	5.44878324844369	0.9999999999999999	0.44196870210828865	0.43813881734131915
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	8	1.2698412698412698	0.012622822233040436	CXCL10, CXCL9, CXCL1, PPBP, REG3G, PGLYRP1, CXCL5, LTF	589	82	19256	3.1895316576255746	0.9999999999999999	0.44196870210828865	0.43813881734131915
INTERPRO	IPR003090:Alpha-crystallin_N	3	0.4761904761904762	0.012746893626555738	HSPB6, CRYAA, CRYAB	627	6	20603	16.429824561403507	0.9999999973019704	0.6324103999239589	0.6254201679352025
GOTERM_BP_DIRECT	GO:0006836~neurotransmitter transport	6	0.9523809523809524	0.012752843623670771	SLC6A6, SLC6A15, SLC6A13, SLC6A1, SLC28A2, CPLX1	589	46	19256	4.264265150955931	0.9999999999999999	0.44196870210828865	0.43813881734131915
GOTERM_BP_DIRECT	GO:0036003~positive regulation of transcription from RNA polymerase II promoter in response to stress	3	0.4761904761904762	0.012868412817017763	MUC1, KLF2, ATF4	589	6	19256	16.34634974533107	0.9999999999999999	0.44196870210828865	0.43813881734131915
GOTERM_BP_DIRECT	GO:0031630~regulation of synaptic vesicle fusion to presynaptic membrane	3	0.4761904761904762	0.012868412817017763	RAB3A, CPLX1, CPLX3	589	6	19256	16.34634974533107	0.9999999999999999	0.44196870210828865	0.43813881734131915
GOTERM_BP_DIRECT	GO:0051939~gamma-aminobutyric acid import	3	0.4761904761904762	0.012868412817017763	SLC6A6, SLC6A13, SLC6A1	589	6	19256	16.34634974533107	0.9999999999999999	0.44196870210828865	0.43813881734131915
GOTERM_BP_DIRECT	GO:0007204~positive regulation of cytosolic calcium ion concentration	11	1.746031746031746	0.013643943534948001	PTGER4, CD52, GNG3, CXCR3, CCRL2, CXCR2, CXCR4, CXCR6, CCR5, TAC1, CCR2	589	145	19256	2.4801358234295416	1.0	0.4600445883319768	0.45605806676930805
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	26	4.1269841269841265	0.013711858326199491	TRADD, CABP1, EVPL, CORO1A, ACTB, CNN2, SNTG2, ARHGDIB, RAB29, PLEKHN1, TNS4, LRRC26, MARCKSL1, TMOD3, KLHL1, PTPN13, DEF6, FGR, APBB1IP, HCK, BFSP2, KRT19, KRT17, FES, SAXO2, PFN2	607	526	20521	1.6710807374045515	0.9986943302083637	0.18706662839687235	0.17695491875379818
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	12	1.9047619047619049	0.013713634175580592	MAP4K1, DOK2, BMP2, PTPRC, RIT2, SYK, PDE6H, ERBB2, OSM, CARTPT, FGFR3, WNT4	589	167	19256	2.3491760113050644	1.0	0.4600445883319768	0.45605806676930805
GOTERM_BP_DIRECT	GO:0055089~fatty acid homeostasis	4	0.6349206349206349	0.01399766173109015	DGAT2, GOT1, GPAM, NR1H4	589	17	19256	7.692399880155798	1.0	0.4616456411962039	0.45764524569190407
GOTERM_CC_DIRECT	GO:0005796~Golgi lumen	9	1.4285714285714286	0.014000828736564252	VTN, VCAN, MUC1, PODXL2, F10, CSPG5, MUC5B, MUC20, WNT4	607	107	20521	2.8436003633620226	0.9988659805350318	0.18706662839687235	0.17695491875379818
GOTERM_MF_DIRECT	GO:0099106~ion channel regulator activity	3	0.4761904761904762	0.014065492120187333	FXYD3, FXYD6, FXYD5	605	6	18883	15.605785123966944	0.9999907163444004	0.4109133055111871	0.40639225447255545
GOTERM_MF_DIRECT	GO:0015185~gamma-aminobutyric acid transmembrane transporter activity	3	0.4761904761904762	0.014065492120187333	SLC6A6, SLC6A13, SLC6A1	605	6	18883	15.605785123966944	0.9999907163444004	0.4109133055111871	0.40639225447255545
GOTERM_MF_DIRECT	GO:0005332~gamma-aminobutyric acid:sodium symporter activity	3	0.4761904761904762	0.014065492120187333	SLC6A6, SLC6A13, SLC6A1	605	6	18883	15.605785123966944	0.9999907163444004	0.4109133055111871	0.40639225447255545
GOTERM_BP_DIRECT	GO:0034113~heterotypic cell-cell adhesion	5	0.7936507936507936	0.01408139217513551	CD2, PTPRC, ITGB2, ITGB7, THY1	589	31	19256	5.273016046880991	1.0	0.4616456411962039	0.45764524569190407
GOTERM_MF_DIRECT	GO:0004715~non-membrane spanning protein tyrosine kinase activity	6	0.9523809523809524	0.015321130862022189	LYN, FGR, HCK, SYK, FES, LCK	605	46	18883	4.07107438016529	0.999996726610402	0.43216155328048794	0.42740671956468795
SMART	SM00233:PH	18	2.857142857142857	0.015473951260360528	ARHGAP9, GRB7, RTKN2, PLEK, PLEKHA4, ARHGAP25, VAV1, DEF6, DNM1, APBB1IP, DOK2, CYTH4, PLEKHN1, PHLDB3, SH2B2, SKAP1, SKAP2, OSBP2	384	267	10690	1.8767556179775282	0.9815427888144556	0.3301109602210246	0.32108448865248096
GOTERM_BP_DIRECT	GO:0008283~cell proliferation	11	1.746031746031746	0.015559603181162673	MAP4K1, MARCKSL1, FOXC1, SIX2, SPHK1, GNB1, MKI67, NR2E3, ISL1, GRHL2, PDK1	589	148	19256	2.4298627999816453	1.0	0.5037131721894699	0.4993482400214501
GOTERM_BP_DIRECT	GO:0046034~ATP metabolic process	5	0.7936507936507936	0.01571375580487081	ABCC6, AK4, ENPP3, NADK, HSPA1B	589	32	19256	5.10823429541596	1.0	0.5037131721894699	0.4993482400214501
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	14	2.2222222222222223	0.015849950298365483	PRKCB, ITGB2, CALML4, VAV1, ACTB, CDC42, APBB1IP, PLCB3, RAC2, LCP2, CALM1, FGFR3, SKAP1, PFN2	275	210	8662	2.099878787878788	0.9885930575933122	0.18491608681426397	0.17302862409048986
GOTERM_CC_DIRECT	GO:0009898~cytoplasmic side of plasma membrane	9	1.4285714285714286	0.016314216627776768	CD2, LYN, HCK, PTPRC, FES, TRADD, ATP2C2, LDLRAP1, LILRB4	607	110	20521	2.766047626179422	0.9996336249295609	0.20955118227131259	0.19822409133772814
UP_KW_DISEASE	KW-0161~Chronic granulomatous disease	3	0.4761904761904762	0.01641522837619113	NCF2, NCF4, CYBA	166	6	4749	14.30421686746988	0.6416302358385312	0.508872079661925	0.508872079661925
GOTERM_BP_DIRECT	GO:0032930~positive regulation of superoxide anion generation	4	0.6349206349206349	0.01642280748273035	TYROBP, SYK, CLEC7A, ITGB2	589	18	19256	7.265044331258252	1.0	0.5206571383261216	0.5161453780286681
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	22	3.492063492063492	0.016554979056777296	GRB7, ITGB2, ARPC5, THY1, ACTB, CDC42, CNN2, APBB1IP, HCK, PTPRC, FAP, ADGRE5, FES, CAPN5, ADGRB1, RAC2, LPXN, ITGB7, LCP1, TNS4, FGFR3, HSPA1B	607	428	20521	1.7377557776101247	0.9996743198307864	0.20955118227131259	0.19822409133772814
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	9	1.4285714285714286	0.017014732342765543	LYN, SYK, PRKCB, LCK, IL1B, TRADD, CCL4, CXCL1, LTB	275	104	8662	2.725804195804196	0.9918122889390958	0.19056500223897407	0.1783143949521829
UP_KW_PTM	KW-0325~Glycoprotein	193	30.634920634920636	0.01701690082111652	IL1RN, CLEC10A, RRH, AQP4, NIPAL2, PGLYRP1, CXADR, KCNK10, SLC6A15, SLC6A13, CACNA2D3, MCEMP1, CH25H, SLC5A9, ADGRB1, PLBD1, EPHA1, CFB, NRN1, IGSF3, HPN, EBI3, IL20RB, THY1, CFP, KLK6, ART4, KLRK1, TSPAN8, ADAMTS17, SLAMF8, KCNMB4, ST8SIA5, TSPAN1, CADM3, NAPSA, LRRN3, PILRA, GPR137B, COL1A1, SLC6A6, COL9A1, SNAI1, FXYD5, PAM, SCN2B, ACHE, ECM1, CCDC126, SLC6A1, VSIG10L, CD3D, WFDC2, CTSS, GPR132, ADAMTSL4, RAC2, NEFL, SOSTDC1, CTSH, NEFM, RSPO1, CCR5, CCR2, CD52, NFAM1, SYP, IL17RC, TLR1, CEACAM1, B3GNT8, MMP19, RDH5, CD48, TLR6, RGR, CRYAA, CHST5, HCST, CRYAB, PTGER4, LILRA6, SELPLG, PTAFR, CXCR4, CXCR6, CST3, CXCR3, CXCR2, HAS2, ATP6V0E2, LRRC25, LRRC26, GABRA1, F10, IL10RA, GLYCAM1, OSM, KLK13, KLK11, LRG1, AADAC, FAP, RNF149, CSF3, HP, F13A1, FAIM2, IL1RAP, CELSR1, CLEC18A, DUOXA1, CCRL2, ENPP3, CD300A, MPEG1, CLEC4D, LY6D, TCTA, CLEC4E, LY6H, KCNE2, NTM, CSF2RB, GPR84, VTN, MAN2A1, CLEC7A, CD300LD, SLC15A3, WNT4, IMPG2, GGT7, AMBP, SLC52A3, LY86, TMPRSS13, BMP2, PTPRC, SELL, P4HA2, CSPG5, FGFR3, MUC20, KCNK6, PODXL2, TRADD, ITGB2, SPN, ADGRE1, ADGRE5, ADAMTS1, ACP5, EMILIN2, ITGB7, QRFPR, SRGN, TRPC3, TNFRSF18, ABCC6, TMPRSS11E, TNFRSF1B, VCAN, MCM3, LTB, LTF, CLEC12A, PON1, ITLN1, IL2RG, CDC42, MUC1, TTR, CLMP, ERBB3, ERBB2, S1PR5, GALNT6, SEMA4D, GZMA, PCDH8, GZMB, MUC5B, CD2, OPN1SW, GZMM, EVI2A, TSPAN13, CD6, CD5, APOC2, IL2RB, PTX3	503	4801	14237	1.13782665390701	0.35997443252908323	0.07657605369502433	0.06523145314761333
GOTERM_CC_DIRECT	GO:0009925~basal plasma membrane	7	1.1111111111111112	0.01720271508915267	CEACAM1, SVOP, ERBB3, ERBB2, ABCC6, LDLRAP1, MUC20	607	70	20521	3.3807248764415156	0.9997627757957449	0.20990808364415098	0.19856170074446713
UP_KW_LIGAND	KW-0157~Chromophore	4	0.6349206349206349	0.017248405595064242	OPN1SW, AMBP, RRH, RGR	230	17	6921	7.080306905370843	0.45608442117948744	0.20123139860908282	0.20123139860908282
GOTERM_CC_DIRECT	GO:0044305~calyx of Held	4	0.6349206349206349	0.017455973691821287	CALB1, PRKCB, CPLX1, ACTB	607	19	20521	7.1173155293505594	0.9997904337178747	0.20990808364415098	0.19856170074446713
GOTERM_BP_DIRECT	GO:0070269~pyroptosis	5	0.7936507936507936	0.017460265659856714	PYCARD, ZBP1, GZMA, GZMB, MEFV	589	33	19256	4.953439316766991	1.0	0.5361237328020328	0.5314779465559147
GOTERM_BP_DIRECT	GO:0045671~negative regulation of osteoclast differentiation	5	0.7936507936507936	0.017460265659856714	CCL3, CARTPT, TCTA, LILRB4, GPR137B	589	33	19256	4.953439316766991	1.0	0.5361237328020328	0.5314779465559147
UP_KW_BIOLOGICAL_PROCESS	KW-0204~Cytolysis	4	0.6349206349206349	0.01746100369394354	GZMM, GZMA, NKG7, GZMB	359	18	11447	7.085731971525843	0.8559618327616938	0.24008880079172368	0.23354092440649485
GOTERM_BP_DIRECT	GO:0006776~vitamin A metabolic process	3	0.4761904761904762	0.017653987735248917	LRAT, RLBP1, RPE65	589	7	19256	14.011156924569491	1.0	0.5361237328020328	0.5314779465559147
GOTERM_BP_DIRECT	GO:0038156~interleukin-3-mediated signaling pathway	3	0.4761904761904762	0.017653987735248917	FCER1G, SYK, CSF2RB	589	7	19256	14.011156924569491	1.0	0.5361237328020328	0.5314779465559147
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	13	2.0634920634920633	0.018070292395265405	SELPLG, SYK, PRKCB, NCF2, ITGB2, NCF4, CYBA, ACTB, HDAC7, PLCB3, CLEC7A, RAC2, PADI4	275	191	8662	2.1438553069966684	0.9939394524686709	0.194603148872089	0.18209294644459753
GOTERM_CC_DIRECT	GO:0035579~specific granule membrane	8	1.2698412698412698	0.018129375538552723	CEACAM1, CLEC4D, CLEC12A, ITGB2, MCEMP1, CYBA, GPR84, TNFRSF1B	607	91	20521	2.9720658254430905	0.9998493037514492	0.21268852765960636	0.2011918504888168
UP_SEQ_FEATURE	DOMAIN:LIM zinc-binding	7	1.1111111111111112	0.018309619316867635	SCEL, ISL2, PDLIM3, PDLIM2, PRICKLE3, LPXN, ISL1	608	71	20562	3.334275389177168	1.0	1.0	0.9964525029562475
INTERPRO	IPR037272:SNS_sf	4	0.6349206349206349	0.018822584693016682	SLC6A6, SLC6A15, SLC6A13, SLC6A1	627	19	20603	6.917820867959372	0.9999999999997969	0.8601866938994374	0.8506787785572459
INTERPRO	IPR000175:Na/ntran_symport	4	0.6349206349206349	0.018822584693016682	SLC6A6, SLC6A15, SLC6A13, SLC6A1	627	19	20603	6.917820867959372	0.9999999999997969	0.8601866938994374	0.8506787785572459
INTERPRO	IPR002957:Keratin_I	5	0.7936507936507936	0.01901583068438288	BFSP2, KRT19, KRT17, GUCA1B, NEFM	627	34	20603	4.832301341589267	0.99999999999985	0.8601866938994374	0.8506787785572459
GOTERM_BP_DIRECT	GO:0051492~regulation of stress fiber assembly	4	0.6349206349206349	0.019068133096203758	PTGER4, CDC42, TTC8, BBS4	589	19	19256	6.882673576981503	1.0	0.5631013262119466	0.5582217653262279
GOTERM_BP_DIRECT	GO:0007076~mitotic chromosome condensation	4	0.6349206349206349	0.019068133096203758	CDCA5, PLK1, NCAPG, PAM	589	19	19256	6.882673576981503	1.0	0.5631013262119466	0.5582217653262279
GOTERM_CC_DIRECT	GO:0044853~plasma membrane raft	5	0.7936507936507936	0.01910043656592579	SELPLG, ITGB2, HAS2, LCP2, SKAP1	607	35	20521	4.829606966345022	0.9999063723035716	0.21874547590976917	0.20692139613086274
GOTERM_BP_DIRECT	GO:0007189~adenylate cyclase-activating G-protein coupled receptor signaling pathway	10	1.5873015873015872	0.019174331686418227	PTGER4, ADGRE1, CXCL10, CXCL9, RIT2, ADGRE5, CXCR3, ADGRB1, S1PR5, PTHLH	589	131	19256	2.4956259153177207	1.0	0.5631013262119466	0.5582217653262279
GOTERM_BP_DIRECT	GO:0031663~lipopolysaccharide-mediated signaling pathway	5	0.7936507936507936	0.01932306110744635	LYN, HCK, CD6, PTAFR, LY86	589	34	19256	4.807749925097374	1.0	0.5631013262119466	0.5582217653262279
UP_KW_DOMAIN	KW-0732~Signal	161	25.555555555555554	0.019626737653441986	CSF3, IL1RN, HP, IL1RAP, CELSR1, CLEC18A, KRTCAP3, LRAT, PGLYRP1, TNS4, OSR2, CPA2, CXADR, CD300A, CACNA2D3, CARTPT, MPEG1, TYROBP, SFRP5, ADGRB1, SCG5, LY6D, PLBD1, LY6H, EPHA1, CFB, IGSF6, NRN1, IGSF3, NTM, EBI3, IL20RB, CSF2RB, REG3G, THY1, NTS, CFP, KLK6, ART4, VTN, ADAMTS17, SLAMF8, CD300LD, TAC1, WNT4, IMPG2, NAPSA, CADM3, AMBP, LRRN3, LY86, PILRA, PPBP, COL1A1, CXCL10, SLC6A6, BMP2, PTPRC, SELL, P4HA2, REEP4, FXYD3, COL9A1, CSPG5, FXYD6, FXYD5, SERINC2, PAM, FGFR3, MUC20, SCN2B, ACHE, ECM1, CXCL9, PODXL2, CCDC126, ITGB2, CXCL1, TCIRG1, CD3D, VSIG10L, WFDC2, CXCL5, CTSS, SPN, ADGRE1, ADGRE5, ADAMTS1, ADAMTSL4, RAC2, ACP5, EMILIN2, SOSTDC1, TIMP3, CTSH, ITGB7, RSPO1, CCR5, SRGN, CD52, FCER1G, TNFRSF12A, TNFRSF18, NFAM1, ABCC6, MMP3, TNFRSF1B, IL17RC, TLR1, CEACAM1, VCAN, RDH5, MMP19, CD48, TLR6, HCST, SEC22C, LTF, LILRA6, SELPLG, PON1, ITLN1, IL2RG, PTHLH, CST3, MUC1, TTR, CLMP, ERBB3, ERBB2, CCL4, AGR2, CCL3, CCL17, SH2B2, LRRC25, LRRC26, GABRA1, SEMA4D, F10, IL10RA, GZMA, GLYCAM1, PCDH8, OSM, KLK13, GZMB, MUC5B, LILRB4, KLK11, CD2, GZMK, GZMM, EVI2A, LRG1, CD6, RNF149, CD5, APOC2, IL2RB, PTX3	462	4412	14600	1.1531910217313663	0.4144427359102988	0.1579324584990453	0.1579324584990453
GOTERM_BP_DIRECT	GO:0006909~phagocytosis	7	1.1111111111111112	0.01991968759107306	CNN2, NCF2, CEBPE, NCF4, ITGB2, ELMO1, CORO1A	589	70	19256	3.2692699490662136	1.0	0.572764590995811	0.5678012929802494
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	18	2.857142857142857	0.020051723982868946	ZBP1, TOP2A, MTCH2, RARG, TNFRSF12A, TRADD, GZMA, NOD1, MLLT11, PYCARD, BMP2, ADAMTSL4, FAM162A, EEF1A2, EMILIN2, PLEKHN1, ATF4, IP6K2	589	321	19256	1.83323548545769	1.0	0.572764590995811	0.5678012929802494
KEGG_PATHWAY	hsa05167:Kaposi sarcoma-associated herpesvirus infection	13	2.0634920634920633	0.02015852033471381	LYN, SYK, TRADD, CXCL1, CALML4, GNG13, HCK, GNG3, GNB1, E2F2, GNB5, CALM1, CCR5	275	194	8662	2.1107029053420807	0.9966608975530973	0.2089412624041778	0.19550932410676636
GOTERM_MF_DIRECT	GO:0005546~phosphatidylinositol-4,5-bisphosphate binding	8	1.2698412698412698	0.0202006432495106	ANXA2, ANXA9, PLEKHA4, LDLRAP1, SNX20, DNM1, PFN2, MYO1G	605	86	18883	2.9034018835287334	0.9999999437414284	0.5500806070302301	0.544028375412538
KEGG_PATHWAY	hsa04659:Th17 cell differentiation	9	1.4285714285714286	0.02089412624041778	LCK, IL1B, EBI3, IL2RB, RARA, STAT6, IL1RAP, IL2RG, CD3D	275	108	8662	2.624848484848485	0.9972941503150349	0.2089412624041778	0.19550932410676636
UP_SEQ_FEATURE	DOMAIN:TSP type-1 3	5	0.7936507936507936	0.02097636750092319	ADAMTS1, ADAMTSL4, ADAMTS17, ADGRB1, CFP	608	36	20562	4.697094298245614	1.0	1.0	0.9964525029562475
GOTERM_BP_DIRECT	GO:0032743~positive regulation of interleukin-2 production	5	0.7936507936507936	0.021304054949725072	SASH3, PTPRC, CLEC7A, IL1B, CCR2	589	35	19256	4.670385641523163	1.0	0.5967203740772508	0.5915494869535312
GOTERM_BP_DIRECT	GO:0071345~cellular response to cytokine stimulus	5	0.7936507936507936	0.021304054949725072	CSF3, DPYSL3, CXCR4, TCIRG1, LDLRAP1	589	35	19256	4.670385641523163	1.0	0.5967203740772508	0.5915494869535312
GOTERM_MF_DIRECT	GO:0016301~kinase activity	15	2.380952380952381	0.021380118360700265	LYN, SYK, DGKA, SPHK1, AK4, MAPK8IP2, FGR, DOK2, ERBB2, MKNK2, CCL3, CKB, CALM1, SGK1, IP6K2	605	238	18883	1.9671157719286063	0.9999999789970483	0.5500806070302301	0.544028375412538
GOTERM_MF_DIRECT	GO:0005326~neurotransmitter transporter activity	4	0.6349206349206349	0.02154268089735051	SLC6A15, SLC28A2, CPLX1, CPLX3	605	19	18883	6.57085689430187	0.9999999816657593	0.5500806070302301	0.544028375412538
GOTERM_CC_DIRECT	GO:0061202~clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane	3	0.4761904761904762	0.02166153517348557	RAB3A, GAD1, VAMP2	607	8	20521	12.677718286655681	0.9999733761443987	0.2406642684048325	0.22765538903159832
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	25	3.968253968253968	0.02234170918310362	GRB7, ITGB2, THY1, ADIPOR1, ACTB, HDAC7, CDC42, CAMK2N2, SYK, PLK1, RHOH, MAPK8IP2, DNM1, FGR, CCNA2, PTPRC, CD6, LCK, EEF1A2, CKS2, PTPN6, CALM1, EPHA1, SKAP1, ATF4	605	483	18883	1.6155057064147973	0.9999999906019527	0.5500806070302301	0.544028375412538
GOTERM_CC_DIRECT	GO:0005884~actin filament	8	1.2698412698412698	0.022410137838156204	HCK, PSTPIP1, RAC2, LCP1, AIF1, CORO1A, SH2B2, ACTB	607	95	20521	2.846926211740224	0.9999815766968592	0.2406642684048325	0.22765538903159832
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	11	1.746031746031746	0.02250711950655672	COL1A1, VTN, ELF3, ADAMTS1, ADAMTSL4, ADAMTS17, MMP3, COL9A1, MMP19, PTX3, IMPG2	589	157	19256	2.2905713018935256	1.0	0.6105398249293327	0.605249185198576
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	33	5.238095238095238	0.02251536814598225	ACHE, CLIC4, RAB3A, STMN2, CABP1, ATP2C2, AIF1, SCEL, PSTPIP1, ERBB2, RAB29, SNCG, INPP5K, LPXN, LRAT, ENPP3, TSPAN1, CCR2, TMEM184A, LYN, GALNT6, DGAT2, USP2, SYP, TNFRSF1B, DEF6, OPN1SW, ADGRB1, MCM3, RARA, LCP1, HSPA1B, VAMP2	607	745	20521	1.497502294262685	0.9999825063586376	0.2406642684048325	0.22765538903159832
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	10	1.5873015873015872	0.022816083366116447	FGR, HCK, SEMA4D, FES, HPN, ITGB2, CCL3, ATP10A, PHIP, CORO1A	589	135	19256	2.4216814437527514	1.0	0.6105398249293327	0.605249185198576
UP_SEQ_FEATURE	DOMAIN:bZIP	6	0.9523809523809524	0.022822923249515136	CREBZF, NFE2, CEBPE, NFE2L3, ATF4, BATF	608	55	20562	3.6893540669856457	1.0	1.0	0.9964525029562475
GOTERM_MF_DIRECT	GO:0001786~phosphatidylserine binding	7	1.1111111111111112	0.022863986111280956	GRAMD1B, ANXA2, CD300A, ADGRB1, ANXA9, PLEKHN1, RPE65	605	69	18883	3.1663911845730026	0.9999999939297509	0.5500806070302301	0.544028375412538
GOTERM_BP_DIRECT	GO:0030853~negative regulation of granulocyte differentiation	3	0.4761904761904762	0.02306718922609957	CEACAM1, PRDM16, RARA	589	8	19256	12.259762308998303	1.0	0.6105398249293327	0.605249185198576
GOTERM_BP_DIRECT	GO:0002821~positive regulation of adaptive immune response	3	0.4761904761904762	0.02306718922609957	PYCARD, SASH3, SKAP1	589	8	19256	12.259762308998303	1.0	0.6105398249293327	0.605249185198576
GOTERM_BP_DIRECT	GO:0034329~cell junction assembly	3	0.4761904761904762	0.02306718922609957	CDC42, SH3BP1, GRHL2	589	8	19256	12.259762308998303	1.0	0.6105398249293327	0.605249185198576
GOTERM_BP_DIRECT	GO:0002283~neutrophil activation involved in immune response	3	0.4761904761904762	0.02306718922609957	TYROBP, FCER1G, SYK	589	8	19256	12.259762308998303	1.0	0.6105398249293327	0.605249185198576
UP_KW_LIGAND	KW-0342~GTP-binding	21	3.3333333333333335	0.023079126032560168	RAB3A, RASL11B, DIRAS1, DIRAS2, LRRK1, RHOH, GIMAP4, AK4, SAMHD1, GNL1, DNM1, RAB32, CDC42, RASD2, RHOT1, RIT2, EEF1A2, RAB29, RAC2, RAB6B, MOCS1	230	375	6921	1.6851130434782609	0.5583496020648913	0.20194235278490147	0.20194235278490147
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	19	3.015873015873016	0.023633884042340108	NRSN1, STAU2, KCNIP4, HPN, STMN2, KLHL1, SLC6A1, MAPK8IP2, TNFRSF1B, CDC42, PYCARD, SLC6A6, OMP, CALB1, RUFY3, SNCG, TAC1, SNCB, CCR2	607	364	20521	1.7646640838568348	0.9999899142478859	0.24712822226881723	0.2337699399840163
UP_KW_BIOLOGICAL_PROCESS	KW-0053~Apoptosis	27	4.285714285714286	0.023911085983369447	BEX2, TRADD, CDCA7, NOD1, FAIM2, PYCARD, ADAMTSL4, FAM162A, CXCR3, MKNK2, BCL2L15, ZBP1, SRGN, TNFRSF12A, PRKCB, TNFRSF18, RASSF7, G0S2, GZMB, TNFRSF1B, GZMM, FAP, ELMO1, BIRC5, SGK1, FGFR3, FAIM	359	551	11447	1.562461768675844	0.9302037916324933	0.29224660646340433	0.2842762444689479
UP_SEQ_FEATURE	REGION:Basic motif	6	0.9523809523809524	0.024472443550297356	CREBZF, NFE2, CEBPE, NFE2L3, ATF4, BATF	608	56	20562	3.6234727443609023	1.0	1.0	0.9964525029562475
GOTERM_CC_DIRECT	GO:0000785~chromatin	45	7.142857142857142	0.024660529732187752	CREBZF, RARG, FOXC1, UHRF1, CEBPE, CDCA5, BARX2, ACTB, ELK3, LYL1, MUC1, SIX6, SOX1, SIX2, E2F2, STAT6, ARID2, BRD7, SOX7, PITX1, E2F8, NFE2, NCOA3, PLK1, NR1H4, KLF3, ISL1, GRHL2, KLF2, BATF, DMRTA2, FAM111A, ISL2, SFPQ, ELF3, ELF4, KLF9, NFE2L3, RARA, AHRR, MXD1, PAM, ZBTB8B, VSX1, ATF4	607	1097	20521	1.3868060113023537	0.9999939194948991	0.25237691066345336	0.23873491549245587
UP_SEQ_FEATURE	DOMAIN:SAM	8	1.2698412698412698	0.024752428244995753	SASH3, SAMD14, SAMD7, PPFIBP2, LCP2, SAMHD1, EPHA1, SAMSN1	608	97	20562	2.789202387411829	1.0	1.0	0.9964525029562475
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	35	5.555555555555555	0.025021262051779725	NECAB2, DGKA, PON1, HPCA, GUCA1B, ITLN1, GUCA1A, CABP1, CALML4, CELSR1, AIF1, CALB2, ADGRE1, SCGN, CALB1, RHOT1, ADGRE5, ANXA9, ENPP3, SNCB, ANXA2, F10, KCNIP4, PCDH8, PLCB3, VCAN, MYL7, SELL, PADI4, LCP1, CLEC4E, SLC25A12, CALM1, PAM, PPEF2	605	746	18883	1.4643498105599009	0.9999999990045293	0.5847826388101661	0.5783485999968514
UP_KW_DOMAIN	KW-0735~Signal-anchor	24	3.8095238095238098	0.025093124673470954	GALNT12, GALNT6, GGT7, CLEC12A, CLEC10A, HPN, MCEMP1, NSG1, TMPRSS11E, TMPRSS13, ARMCX3, KLRK1, CLEC4D, B3GNT8, NSG2, AADAC, FAP, CLEC7A, MAN2A1, ST8SIA5, ENPP3, LTB, CLEC4E, CHST5	462	468	14600	1.620601620601621	0.4964940632102063	0.1579324584990453	0.1579324584990453
INTERPRO	IPR046347:bZIP_sf	6	0.9523809523809524	0.025456786537669404	CREBZF, NFE2, CEBPE, NFE2L3, ATF4, BATF	627	55	20603	3.584688995215311	1.0	1.0	0.9895901106050748
GOTERM_CC_DIRECT	GO:0031410~cytoplasmic vesicle	16	2.5396825396825395	0.025477239914020986	NRSN1, CXCR4, ATP2C2, MEFV, DUSP16, MPEG1, ARHGAP30, FES, ADAMTS1, MALL, ARHGDIB, ERBB2, RESP18, HAS2, RAB6B, VAMP2	607	290	20521	1.8652275180366984	0.9999959360763617	0.255303174971752	0.24150300335165725
GOTERM_BP_DIRECT	GO:0043407~negative regulation of MAP kinase activity	5	0.7936507936507936	0.025627165279974762	LYN, BMP2, CD300A, IL1B, INPP5K	589	37	19256	4.417932363602992	1.0	0.6721306530247926	0.6663062972793439
